encoding,food_count,food_pattern,grid,episode,reward,score,steps,win
basic,1,center_biased,6x6,98,-377.01111111111106,1,216,0
basic,1,center_biased,6x6,99,4436.881059951678,19,92,0
basic,1,center_biased,6x6,100,3024.279839496844,15,118,0
basic,1,center_biased,6x6,101,1452.6765960785312,10,46,0
basic,1,center_biased,6x6,102,7179.939315750321,24,123,0
basic,1,center_biased,6x6,103,4056.013987983646,18,81,0
basic,1,center_biased,6x6,104,7698.403911540399,25,125,0
basic,1,center_biased,6x6,105,4051.9781546503127,18,95,0
basic,1,center_biased,6x6,106,5341.31806722356,20,136,0
basic,1,center_biased,6x6,107,5342.090289445783,20,106,0
basic,1,center_biased,6x6,108,1451.021873856309,10,38,0
basic,1,center_biased,6x6,109,-342.5583333333334,1,216,0
basic,1,center_biased,6x6,110,4044.5100990947585,18,115,0
basic,1,center_biased,6x6,111,7175.529315750319,24,154,0
basic,1,center_biased,6x6,112,-459.5433333333332,0,216,0
basic,1,center_biased,6x6,113,4438.052726618347,19,94,0
basic,1,center_biased,6x6,114,-370.6583333333333,1,216,0
basic,1,center_biased,6x6,115,5336.693345001339,20,130,0
basic,1,center_biased,6x6,116,8233.98777247409,26,146,0
basic,1,center_biased,6x6,117,-375.76111111111106,1,216,0
basic,1,center_biased,6x6,118,691.4951685952503,13,1008,0
basic,1,center_biased,6x6,119,7170.18987130588,24,176,0
basic,1,center_biased,6x6,120,-296.5549217889482,2,216,0
basic,1,center_biased,6x6,121,3696.1849899942094,17,93,0
basic,1,center_biased,6x6,122,8235.916383585205,26,118,0
basic,1,center_biased,6x6,123,-459.5433333333332,0,216,0
basic,1,center_biased,6x6,124,-371.1861111111111,1,216,0
basic,1,center_biased,6x6,125,-342.5583333333334,1,216,0
basic,1,center_biased,6x6,126,7176.384871305874,24,119,0
basic,1,center_biased,6x6,127,6217.492093967817,22,120,0
basic,1,center_biased,6x6,128,7679.926967095955,25,237,0
basic,1,center_biased,6x6,129,3038.193450607957,15,79,0
basic,1,center_biased,6x6,130,6671.081476995435,23,162,0
basic,1,center_biased,6x6,131,5764.352709768817,21,115,0
basic,1,center_biased,6x6,132,-347.0194444444445,1,216,0
basic,1,center_biased,6x6,133,-153.01354704218494,8,648,0
basic,1,center_biased,6x6,134,6212.427093967818,22,114,0
basic,1,center_biased,6x6,135,5339.692233890228,20,104,0
basic,1,center_biased,6x6,136,6685.350088106545,23,130,0
basic,1,center_biased,6x6,137,8796.228035716778,27,205,0
basic,1,center_biased,6x6,138,3356.0099086404953,16,50,0
basic,1,center_biased,6x6,139,4442.825504396124,19,112,0
basic,1,center_biased,6x6,140,9378.476290194605,28,175,0
basic,1,center_biased,6x6,141,6214.558482856703,22,141,0
basic,1,center_biased,6x6,142,3696.4708233275437,17,74,0
basic,1,center_biased,6x6,143,5336.415845001338,20,134,0
basic,1,center_biased,6x6,144,2387.184115507238,19,1440,0
basic,1,center_biased,6x6,145,6203.180982856707,22,140,0
basic,1,center_biased,6x6,146,5762.5099319910405,21,139,0
basic,1,center_biased,6x6,147,10624.34572927354,30,174,0
basic,1,center_biased,6x6,148,4055.76315465031,18,94,0
basic,1,center_biased,6x6,149,5762.55743199104,21,73,0
basic,1,center_biased,6x6,150,5765.409376435483,21,171,0
basic,1,center_biased,6x6,151,-371.1861111111111,1,216,0
basic,1,center_biased,6x6,152,11955.167752108415,32,239,0
basic,1,center_biased,6x6,153,6218.135705078928,22,143,0
basic,1,center_biased,6x6,154,5339.9083450013395,20,91,0
basic,1,center_biased,6x6,155,3525.2777097688268,21,1584,0
basic,1,center_biased,6x6,156,9383.829067972383,28,150,0
basic,1,center_biased,6x6,157,6217.38709396782,22,118,0
basic,1,center_biased,6x6,158,8231.311105807425,26,112,0
basic,1,center_biased,6x6,159,-459.5433333333333,0,216,0
basic,1,center_biased,6x6,160,6687.230365884322,23,156,0
basic,1,center_biased,6x6,161,-377.01111111111106,1,216,0
basic,1,center_biased,6x6,162,1668.94885424966,11,58,0
basic,1,center_biased,6x6,163,5764.4488208799285,21,104,0
basic,1,center_biased,6x6,164,6687.557865884324,23,142,0
basic,1,center_biased,6x6,165,3697.713601105323,17,75,0
basic,1,center_biased,6x6,166,685.8215574841399,13,1008,0
basic,1,center_biased,6x6,167,-371.1861111111111,1,216,0
basic,1,center_biased,6x6,168,6219.383205078926,22,152,0
basic,1,center_biased,6x6,169,4032.074821316978,18,147,0
basic,1,center_biased,6x6,170,4436.899948840568,19,94,0
basic,1,center_biased,6x6,171,6213.327371745595,22,138,0
basic,1,center_biased,6x6,172,3692.591378883099,17,140,0
basic,1,center_biased,6x6,173,-377.01111111111106,1,216,0
basic,1,center_biased,6x6,174,8235.438883585206,26,132,0
basic,1,center_biased,6x6,175,6688.495643662102,23,96,0
basic,1,center_biased,6x6,176,3694.353878883098,17,105,0
basic,1,center_biased,6x6,177,5770.893265324374,21,99,0
basic,1,center_biased,6x6,178,-372.7333333333333,1,216,0
basic,1,center_biased,6x6,179,4439.265226618345,19,104,0
basic,1,center_biased,6x6,180,-459.5433333333333,0,216,0
basic,1,center_biased,6x6,181,6216.899316190037,22,144,0
basic,1,center_biased,6x6,182,4056.0839879836467,18,74,0
basic,1,center_biased,6x6,183,8793.028869050117,27,172,0
basic,1,center_biased,6x6,184,5343.193345001341,20,105,0
basic,1,center_biased,6x6,185,3693.333045549765,17,110,0
basic,1,center_biased,6x6,186,-459.5433333333332,0,216,0
basic,1,center_biased,6x6,187,9983.77475018976,29,155,0
basic,1,center_biased,6x6,188,-459.5433333333333,0,216,0
