encoding,food_count,food_pattern,grid,episode,reward,score,steps,win
basic,1,corners,4x4,96,1053.7490129435312,9,29,0
basic,1,corners,4x4,97,1448.4639571896425,10,39,0
basic,1,corners,4x4,98,707.2905859703168,7,23,0
basic,1,corners,4x4,99,2443.2241892476154,14,48,0
basic,2,uniform,4x4,0,874.2829112911486,8,18,0
basic,2,uniform,4x4,1,1053.8815129435309,9,22,0
basic,2,uniform,4x4,2,13566.261783640497,16,31,1
basic,2,uniform,4x4,3,1052.006512943531,9,22,0
basic,2,uniform,4x4,4,1664.3360764718823,11,29,0
basic,2,uniform,4x4,5,13568.155533640498,16,31,1
basic,2,uniform,4x4,6,2439.902939247615,14,27,0
basic,2,uniform,4x4,7,1662.5117014718821,11,28,0
basic,2,uniform,4x4,8,1905.3844210139491,12,28,0
basic,2,uniform,4x4,9,1664.506701471882,11,21,0
basic,2,uniform,4x4,10,876.1429112911485,8,17,0
basic,2,uniform,4x4,11,2441.609814247615,14,36,0
basic,2,uniform,4x4,12,438.2939447923827,5,11,0
basic,2,uniform,4x4,13,1905.506921013949,12,22,0
basic,2,uniform,4x4,14,440.1008197923827,5,15,0
basic,2,uniform,4x4,15,1053.9396379435311,9,19,0
basic,2,uniform,4x4,16,1901.6462960139493,12,29,0
basic,2,uniform,4x4,17,1905.455671013949,12,24,0
basic,2,uniform,4x4,18,567.8564646586982,6,15,0
basic,2,uniform,4x4,19,1048.301512943531,9,20,0
basic,2,uniform,4x4,20,2439.7291892476155,14,35,0
basic,2,uniform,4x4,21,2441.8029392476155,14,27,0
basic,2,uniform,4x4,22,1452.3377071896423,10,26,0
basic,2,uniform,4x4,23,1450.5083321896423,10,23,0
basic,2,uniform,4x4,24,2162.456765817474,13,31,0
basic,2,uniform,4x4,25,1052.029012943531,9,21,0
basic,2,uniform,4x4,26,1669.832951471882,11,34,0
basic,2,uniform,4x4,27,1905.4000460139491,12,28,0
basic,2,uniform,4x4,28,1903.5700460139492,12,26,0
basic,2,uniform,4x4,29,1671.825451471882,11,31,0
basic,2,uniform,4x4,30,1052.025887943531,9,21,0
basic,2,uniform,4x4,31,703.6287109703167,7,17,0
basic,2,uniform,4x4,32,1046.407137943531,9,21,0
basic,2,uniform,4x4,33,560.3727146586982,6,14,0
basic,2,uniform,4x4,34,2164.4498908174746,13,27,0
basic,2,uniform,4x4,35,1907.2131710139492,12,32,0
basic,2,uniform,4x4,36,2160.7973908174745,13,21,0
basic,2,uniform,4x4,37,868.5741612911486,8,22,0
basic,2,uniform,4x4,38,2441.765439247615,14,27,0
basic,2,uniform,4x4,39,2439.796064247616,14,33,0
basic,2,uniform,4x4,40,564.1814646586981,6,10,0
basic,2,uniform,4x4,41,1668.1329514718818,11,24,0
basic,2,uniform,4x4,42,1050.0571379435312,9,26,0
basic,2,uniform,4x4,43,1666.3098264718822,11,26,0
basic,2,uniform,4x4,44,2164.2892658174746,13,34,0
basic,2,uniform,4x4,45,1048.307762943531,9,20,0
basic,2,uniform,4x4,46,1668.2504514718817,11,21,0
basic,2,uniform,4x4,47,564.1652146586981,6,11,0
basic,2,uniform,4x4,48,1668.282951471882,11,19,0
basic,2,uniform,4x4,49,1450.6027071896424,10,17,0
basic,2,uniform,4x4,50,2439.8960642476154,14,28,0
basic,2,uniform,4x4,51,1907.4587960139493,12,24,0
basic,2,uniform,4x4,52,868.6454112911488,8,18,0
basic,2,uniform,4x4,53,2443.6910642476155,14,26,0
basic,2,uniform,4x4,54,1905.3450460139493,12,31,0
basic,2,uniform,4x4,55,2162.5973908174747,13,26,0
basic,2,uniform,4x4,56,229.33683671932198,4,8,0
basic,2,uniform,4x4,57,2160.561140817475,13,34,0
basic,2,uniform,4x4,58,1055.743387943531,9,23,0
basic,2,uniform,4x4,59,1044.594012943531,9,17,0
basic,2,uniform,4x4,60,1899.7819210139492,12,27,0
