episode,reward,steps,score,win,epsilon
404,-182.343,6.0,2.0,False,0.941
405,-282.739,34.0,1.0,False,0.941
406,-389.56,67.0,0.0,False,0.941
407,-314.675,17.0,0.0,False,0.941
408,-303.816,2.0,0.0,False,0.94
409,-245.078,3.0,1.0,False,0.94
410,-310.945,10.0,0.0,False,0.94
411,-250.183,4.0,1.0,False,0.94
412,-184.216,6.0,2.0,False,0.94
413,-309.449,14.0,0.0,False,0.94
414,-304.428,9.0,0.0,False,0.94
415,-309.743,6.0,0.0,False,0.94
416,-356.766,40.0,0.0,False,0.939
417,-310.269,5.0,0.0,False,0.939
418,-305.984,6.0,0.0,False,0.939
419,-236.144,11.0,1.0,False,0.939
420,-300.356,5.0,0.0,False,0.939
421,-313.697,13.0,0.0,False,0.939
422,-306.872,4.0,0.0,False,0.939
423,-257.4,11.0,1.0,False,0.938
424,-315.087,19.0,0.0,False,0.938
425,-352.819,48.0,0.0,False,0.938
426,-250.27,6.0,1.0,False,0.938
427,-307.222,6.0,0.0,False,0.938
428,-323.249,17.0,0.0,False,0.938
429,-307.856,5.0,0.0,False,0.938
430,-306.13,3.0,0.0,False,0.937
431,-313.55,7.0,0.0,False,0.937
432,-315.229,26.0,0.0,False,0.937
433,-230.394,6.0,1.0,False,0.937
434,-250.0,2.0,1.0,False,0.937
435,-245.078,3.0,1.0,False,0.937
436,-307.692,4.0,0.0,False,0.937
437,-187.026,3.0,2.0,False,0.936
438,-254.381,9.0,1.0,False,0.936
439,-311.831,12.0,0.0,False,0.936
440,-307.854,6.0,0.0,False,0.936
441,-312.854,6.0,0.0,False,0.936
442,-321.44,14.0,0.0,False,0.936
443,-328.74,29.0,0.0,False,0.936
444,-303.816,2.0,0.0,False,0.935
445,-296.494,4.0,0.0,False,0.935
446,-303.816,2.0,0.0,False,0.935
447,-303.21,4.0,0.0,False,0.935
448,-256.505,79.0,2.0,False,0.935
449,-307.647,3.0,0.0,False,0.935
450,-303.816,2.0,0.0,False,0.935
451,-317.488,18.0,0.0,False,0.934
452,-249.632,7.0,1.0,False,0.934
453,-310.183,3.0,0.0,False,0.934
454,-303.994,7.0,0.0,False,0.934
455,-296.316,2.0,0.0,False,0.934
456,-255.078,3.0,1.0,False,0.934
457,-304.727,14.0,0.0,False,0.934
458,-311.628,7.0,0.0,False,0.933
459,-307.788,8.0,0.0,False,0.933
460,-309.606,5.0,0.0,False,0.933
461,-314.337,14.0,0.0,False,0.933
462,-305.984,6.0,0.0,False,0.933
463,-245.446,8.0,1.0,False,0.933
464,-310.212,9.0,0.0,False,0.933
465,-302.854,6.0,0.0,False,0.932
466,-295.078,2.0,0.0,False,0.932
467,-247.19,5.0,1.0,False,0.932
468,-300.407,7.0,0.0,False,0.932
469,-255.24,7.0,1.0,False,0.932
470,-305.121,3.0,0.0,False,0.932
471,-261.584,20.0,1.0,False,0.932
472,-305.078,2.0,0.0,False,0.932
473,-242.809,6.0,1.0,False,0.931
474,-291.21,4.0,0.0,False,0.931
475,-258.661,18.0,1.0,False,0.931
476,-305.078,2.0,0.0,False,0.931
477,-296.6,9.0,0.0,False,0.931
478,-256.755,7.0,1.0,False,0.931
479,-181.108,13.0,2.0,False,0.931
480,-321.417,16.0,0.0,False,0.93
481,-342.01,27.0,0.0,False,0.93
482,-255.446,8.0,1.0,False,0.93
483,-251.532,20.0,1.0,False,0.93
484,-313.589,5.0,0.0,False,0.93
485,-312.794,13.0,0.0,False,0.93
486,-317.576,17.0,0.0,False,0.93
487,-328.172,25.0,0.0,False,0.929
488,-341.705,40.0,0.0,False,0.929
489,-295.078,2.0,0.0,False,0.929
490,-263.462,10.0,1.0,False,0.929
491,-330.122,24.0,0.0,False,0.929
492,-250.183,4.0,1.0,False,0.929
493,-255.261,5.0,1.0,False,0.929
494,-250.661,8.0,1.0,False,0.928
495,-310.069,13.0,0.0,False,0.928
496,-310.28,9.0,0.0,False,0.928
497,-242.809,6.0,1.0,False,0.928
498,-309.93,11.0,0.0,False,0.928
499,-296.872,4.0,0.0,False,0.928
500,-300.13,3.0,0.0,False,0.928
501,-295.269,5.0,0.0,False,0.927
502,-294.064,8.0,0.0,False,0.927
503,-305.078,2.0,0.0,False,0.927
