episode,reward,steps,score,win,epsilon
385,369.066,19.0,4.0,False,0.144
386,98.434,7.0,2.0,False,0.144
387,-10.54,6.0,1.0,False,0.143
388,233.286,12.0,3.0,False,0.142
389,227.226,12.0,3.0,False,0.142
390,107.314,8.0,2.0,False,0.141
391,-4.26,4.0,1.0,False,0.14
392,-7.38,5.0,1.0,False,0.139
393,109.794,11.0,2.0,False,0.139
394,-14.56,15.0,1.0,False,0.138
395,104.174,9.0,2.0,False,0.137
396,-2.38,16.0,1.0,False,0.137
397,98.734,5.0,2.0,False,0.136
398,113.234,15.0,2.0,False,0.135
399,95.854,4.0,2.0,False,0.135
400,364.526,18.0,4.0,False,0.134
401,-6.98,12.0,1.0,False,0.133
402,95.854,4.0,2.0,False,0.133
403,93.914,11.0,2.0,False,0.132
404,-1.42,5.0,1.0,False,0.131
405,113.014,10.0,2.0,False,0.131
406,216.086,6.0,3.0,False,0.13
407,221.386,14.0,3.0,False,0.129
408,371.386,17.0,4.0,False,0.129
409,100.994,10.0,2.0,False,0.128
410,98.714,5.0,2.0,False,0.127
411,102.634,14.0,2.0,False,0.127
412,4.32,7.0,1.0,False,0.126
413,1.46,6.0,1.0,False,0.126
414,357.466,10.0,4.0,False,0.125
415,-4.84,8.0,1.0,False,0.124
416,-4.26,4.0,1.0,False,0.124
417,95.854,4.0,2.0,False,0.123
418,216.086,15.0,3.0,False,0.122
419,224.126,13.0,3.0,False,0.122
420,-0.96,10.0,1.0,False,0.121
421,98.494,16.0,2.0,False,0.121
422,-1.68,7.0,1.0,False,0.12
423,4.32,7.0,1.0,False,0.119
424,-3.98,9.0,1.0,False,0.119
425,97.114,12.0,2.0,False,0.118
426,98.474,7.0,2.0,False,0.118
427,631.953,27.0,5.0,False,0.117
428,101.014,10.0,2.0,False,0.116
429,-97.8,6.0,0.0,False,0.116
430,221.546,10.0,3.0,False,0.115
431,221.246,12.0,3.0,False,0.115
432,233.826,15.0,3.0,False,0.114
433,612.173,13.0,5.0,False,0.114
434,92.734,5.0,2.0,False,0.113
435,112.914,10.0,2.0,False,0.112
436,101.554,6.0,2.0,False,0.112
437,99.074,10.0,2.0,False,0.111
438,-4.86,8.0,1.0,False,0.111
439,107.294,8.0,2.0,False,0.11
440,210.346,4.0,3.0,False,0.11
441,238.986,14.0,3.0,False,0.109
442,95.854,4.0,2.0,False,0.109
443,115.934,16.0,2.0,False,0.108
444,109.794,11.0,2.0,False,0.107
445,1.48,6.0,1.0,False,0.107
446,-1.42,5.0,1.0,False,0.106
447,101.594,6.0,2.0,False,0.106
448,232.526,16.0,3.0,False,0.105
449,614.133,25.0,5.0,False,0.105
450,98.734,5.0,2.0,False,0.104
451,225.706,17.0,3.0,False,0.104
452,-16.26,4.0,1.0,False,0.103
453,225.406,12.0,3.0,False,0.103
454,98.714,5.0,2.0,False,0.102
455,101.954,11.0,2.0,False,0.102
456,-22.28,15.0,1.0,False,0.101
457,95.554,6.0,2.0,False,0.101
458,96.534,7.0,2.0,False,0.1
459,238.466,16.0,3.0,False,0.1
460,-4.54,6.0,1.0,False,0.099
461,-91.42,4.0,0.0,False,0.099
462,359.846,13.0,4.0,False,0.098
463,235.946,13.0,3.0,False,0.098
464,110.854,12.0,2.0,False,0.097
465,349.886,28.0,4.0,False,0.097
466,366.706,16.0,4.0,False,0.096
467,110.114,9.0,2.0,False,0.096
468,101.594,6.0,2.0,False,0.095
469,-10.24,4.0,1.0,False,0.095
470,98.734,5.0,2.0,False,0.094
471,239.526,17.0,3.0,False,0.094
472,224.666,9.0,3.0,False,0.093
473,-3.56,7.0,1.0,False,0.093
474,371.726,15.0,4.0,False,0.092
475,224.706,9.0,3.0,False,0.092
476,98.734,5.0,2.0,False,0.092
477,-1.42,5.0,1.0,False,0.091
478,2.14,9.0,1.0,False,0.091
479,359.666,15.0,4.0,False,0.09
480,-1.42,5.0,1.0,False,0.09
481,214.646,11.0,3.0,False,0.089
482,230.306,18.0,3.0,False,0.089
483,104.454,7.0,2.0,False,0.088
484,92.174,9.0,2.0,False,0.088
485,368.806,14.0,4.0,False,0.088
486,238.486,16.0,3.0,False,0.087
487,366.066,13.0,4.0,False,0.087
488,221.506,10.0,3.0,False,0.086
489,233.206,12.0,3.0,False,0.086
490,230.286,11.0,3.0,False,0.085
491,360.086,13.0,4.0,False,0.085
492,98.174,9.0,2.0,False,0.084
493,99.414,8.0,2.0,False,0.084
494,371.926,20.0,4.0,False,0.084
495,797.731,23.0,6.0,False,0.083
496,101.594,6.0,2.0,False,0.083
497,103.834,11.0,2.0,False,0.082
498,104.114,9.0,2.0,False,0.082
499,-4.26,4.0,1.0,False,0.082
500,-105.98,12.0,0.0,False,0.081
501,112.474,12.0,2.0,False,0.081
502,621.033,21.0,5.0,False,0.08
503,227.546,10.0,3.0,False,0.08
504,107.294,8.0,2.0,False,0.08
